flight_id,flight_date,aircraft_registration,route_id,origin,destination,left_engine_serial_number,right_engine_serial_number,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,flight_duration_min,block_hours,air_hours,flight_cycles,weather,delay_minutes,flight_status
6942,2025-12-22,VT-JAA004,R058,MAA,KUL,ESN700010,ESN700011,2025-12-22 07:00:00,2025-12-22 07:06:00,2025-12-22 10:50:00,2025-12-22 10:56:00,230,3.8333333333333335,3.8333333333333335,1,STORM,6,COMPLETED
6943,2025-07-29,VT-JAA010,R013,BOM,GOX,ESN700024,ESN700025,2025-07-29 17:00:00,2025-07-29 17:23:00,2025-07-29 18:00:00,2025-07-29 18:23:00,60,1.0,1.0,1,CLOUDY,23,COMPLETED
6944,2025-06-07,VT-JAA022,R052,CCU,DAC,ESN700045,ESN700046,2025-06-07 21:00:00,2025-06-07 21:00:00,2025-06-07 21:45:00,2025-06-07 21:45:00,45,0.75,0.75,1,STORM,0,COMPLETED
6945,2025-11-24,VT-JAA015,R058,MAA,KUL,ESN700032,ESN700033,2025-11-24 23:00:00,2025-11-25 00:54:00,2025-11-25 02:50:00,2025-11-25 04:44:00,230,3.8333333333333335,3.8333333333333335,1,CLOUDY,114,DELAYED
6946,2025-08-21,VT-JAA027,R032,CCU,BBI,ESN700055,ESN700056,2025-08-21 07:00:00,2025-08-21 07:00:00,2025-08-21 07:55:00,2025-08-21 07:55:00,55,0.9166666666666666,0.9166666666666666,1,STORM,0,DELAYED
6947,2025-03-18,VT-JAA021,R017,BLR,MAA,ESN700043,ESN700044,2025-03-18 11:00:00,2025-03-18 11:00:00,2025-03-18 11:50:00,2025-03-18 11:50:00,50,0.8333333333333334,0.8333333333333334,1,STORM,0,COMPLETED
6948,2025-08-11,VT-JAA005,R041,COK,DXB,ESN700012,ESN700013,2025-08-11 13:00:00,2025-08-11 13:21:00,2025-08-11 17:00:00,2025-08-11 17:21:00,240,4.0,4.0,1,FOG,21,COMPLETED
6949,2025-05-01,VT-JAA016,R036,DEL,DXB,ESN700034,ESN700037,2025-05-01 22:00:00,2025-05-01 22:12:00,2025-05-02 01:30:00,2025-05-02 01:42:00,210,3.5,3.5,1,CLEAR,12,COMPLETED
6950,2025-11-06,VT-JAA016,R055,HYD,DXB,ESN700034,ESN700037,2025-11-06 02:00:00,2025-11-06 02:00:00,2025-11-06 05:40:00,2025-11-06 05:40:00,220,3.6666666666666665,3.6666666666666665,1,STORM,0,COMPLETED
6951,2025-11-23,VT-JAA015,R060,DEL,DOH,ESN700032,ESN700033,2025-11-23 13:00:00,2025-11-23 13:00:00,2025-11-23 16:50:00,2025-11-23 16:50:00,230,3.8333333333333335,3.8333333333333335,1,STORM,0,COMPLETED
6952,2025-12-07,VT-JAA003,R046,DEL,DXB,ESN700006,ESN700008,2025-12-07 03:00:00,2025-12-07 03:00:00,2025-12-07 06:30:00,2025-12-07 06:30:00,210,3.5,3.5,1,FOG,0,COMPLETED
6953,2025-12-24,VT-JAA015,R019,BLR,GOX,ESN700032,ESN700033,2025-12-24 00:00:00,2025-12-24 00:00:00,2025-12-24 01:00:00,2025-12-24 01:00:00,60,1.0,1.0,1,STORM,0,COMPLETED
6954,2025-04-17,VT-JAA030,R058,MAA,KUL,ESN700059,ESN700060,2025-04-17 08:00:00,2025-04-17 08:00:00,2025-04-17 11:50:00,2025-04-17 11:50:00,230,3.8333333333333335,3.8333333333333335,1,STORM,0,COMPLETED
6955,2025-08-29,VT-JAA025,R060,DEL,DOH,ESN700051,ESN700052,2025-08-29 13:00:00,2025-08-29 14:53:00,2025-08-29 16:50:00,2025-08-29 18:43:00,230,3.8333333333333335,3.8333333333333335,1,RAIN,113,DELAYED
6956,2025-01-28,VT-JAA025,R035,CCU,VTZ,ESN700051,ESN700052,2025-01-28 09:00:00,2025-01-28 10:32:00,2025-01-28 10:30:00,2025-01-28 12:02:00,90,1.5,1.5,1,RAIN,92,COMPLETED
6957,2025-07-11,VT-JAA029,R046,DEL,DXB,ESN700057,ESN700058,2025-07-11 17:00:00,2025-07-11 18:34:00,2025-07-11 20:30:00,2025-07-11 22:04:00,210,3.5,3.5,1,RAIN,94,DELAYED
6958,2025-09-06,VT-JAA030,R040,MAA,CMB,ESN700059,ESN700060,2025-09-06 09:00:00,2025-09-06 10:57:00,2025-09-06 10:15:00,2025-09-06 12:12:00,75,1.25,1.25,1,FOG,117,CANCELLED
6959,2025-12-30,VT-JAA025,R056,DEL,BKK,ESN700051,ESN700052,2025-12-30 06:00:00,2025-12-30 06:00:00,2025-12-30 10:10:00,2025-12-30 10:10:00,250,4.166666666666667,4.166666666666667,1,STORM,0,COMPLETED
6960,2025-08-01,VT-JAA014,R059,BLR,CMB,ESN700030,ESN700031,2025-08-01 07:00:00,2025-08-01 07:00:00,2025-08-01 08:25:00,2025-08-01 08:25:00,85,1.4166666666666667,1.4166666666666667,1,FOG,0,COMPLETED
6961,2025-01-21,VT-JAA013,R028,MAA,CCU,ESN700028,ESN700029,2025-01-21 13:00:00,2025-01-21 13:00:00,2025-01-21 15:10:00,2025-01-21 15:10:00,130,2.1666666666666665,2.1666666666666665,1,FOG,0,DELAYED
6962,2025-06-04,VT-JAA021,R001,DEL,BOM,ESN700043,ESN700044,2025-06-04 03:00:00,2025-06-04 03:00:00,2025-06-04 05:05:00,2025-06-04 05:05:00,125,2.0833333333333335,2.0833333333333335,1,CLOUDY,0,DELAYED
6963,2025-01-27,VT-JAA007,R042,CCU,DAC,ESN700016,ESN700018,2025-01-27 10:00:00,2025-01-27 10:00:00,2025-01-27 10:45:00,2025-01-27 10:45:00,45,0.75,0.75,1,CLEAR,0,COMPLETED
6964,2025-03-18,VT-JAA022,R018,BLR,COK,ESN700045,ESN700046,2025-03-18 09:00:00,2025-03-18 09:00:00,2025-03-18 09:55:00,2025-03-18 09:55:00,55,0.9166666666666666,0.9166666666666666,1,CLOUDY,0,COMPLETED
6965,2025-11-02,VT-JAA016,R048,BLR,SIN,ESN700034,ESN700037,2025-11-02 16:00:00,2025-11-02 16:00:00,2025-11-02 20:15:00,2025-11-02 20:15:00,255,4.25,4.25,1,CLEAR,0,COMPLETED
6966,2025-02-26,VT-JAA023,R040,MAA,CMB,ESN700047,ESN700048,2025-02-26 04:00:00,2025-02-26 05:33:00,2025-02-26 05:15:00,2025-02-26 06:48:00,75,1.25,1.25,1,CLOUDY,93,DELAYED
6967,2025-04-29,VT-JAA015,R033,CCU,PAT,ESN700032,ESN700033,2025-04-29 09:00:00,2025-04-29 09:00:00,2025-04-29 10:00:00,2025-04-29 10:00:00,60,1.0,1.0,1,STORM,0,COMPLETED
6968,2025-06-14,VT-JAA005,R012,BOM,CCU,ESN700012,ESN700013,2025-06-14 09:00:00,2025-06-14 10:35:00,2025-06-14 11:40:00,2025-06-14 13:15:00,160,2.6666666666666665,2.6666666666666665,1,FOG,95,DELAYED
6969,2025-03-05,VT-JAA025,R008,DEL,COK,ESN700051,ESN700052,2025-03-05 21:00:00,2025-03-05 21:00:00,2025-03-06 00:10:00,2025-03-06 00:10:00,190,3.1666666666666665,3.1666666666666665,1,CLOUDY,0,DELAYED
6970,2025-02-17,VT-JAA021,R024,HYD,CCU,ESN700043,ESN700044,2025-02-17 06:00:00,2025-02-17 06:00:00,2025-02-17 08:00:00,2025-02-17 08:00:00,120,2.0,2.0,1,CLOUDY,0,COMPLETED
6971,2025-05-30,VT-JAA003,R016,BLR,HYD,ESN700006,ESN700008,2025-05-30 16:00:00,2025-05-30 16:00:00,2025-05-30 17:00:00,2025-05-30 17:00:00,60,1.0,1.0,1,STORM,0,COMPLETED
6972,2025-06-07,VT-JAA021,R050,MAA,CMB,ESN700043,ESN700044,2025-06-07 19:00:00,2025-06-07 19:00:00,2025-06-07 20:15:00,2025-06-07 20:15:00,75,1.25,1.25,1,FOG,0,DELAYED
6973,2025-06-05,VT-JAA014,R004,DEL,MAA,ESN700030,ESN700031,2025-06-05 11:00:00,2025-06-05 11:29:00,2025-06-05 13:50:00,2025-06-05 14:19:00,170,2.8333333333333335,2.8333333333333335,1,CLEAR,29,DELAYED
6974,2025-05-31,VT-JAA018,R038,BLR,SIN,ESN700038,ESN700040,2025-05-31 04:00:00,2025-05-31 04:24:00,2025-05-31 08:15:00,2025-05-31 08:39:00,255,4.25,4.25,1,CLOUDY,24,COMPLETED
6975,2025-08-13,VT-JAA027,R044,BOM,MCT,ESN700055,ESN700056,2025-08-13 04:00:00,2025-08-13 04:00:00,2025-08-13 06:30:00,2025-08-13 06:30:00,150,2.5,2.5,1,CLEAR,0,DELAYED
6976,2025-09-17,VT-JAA027,R027,MAA,TRV,ESN700055,ESN700056,2025-09-17 22:00:00,2025-09-17 22:00:00,2025-09-17 23:05:00,2025-09-17 23:05:00,65,1.0833333333333333,1.0833333333333333,1,RAIN,0,COMPLETED
6977,2025-09-13,VT-JAA016,R009,BOM,BLR,ESN700034,ESN700037,2025-09-13 03:00:00,2025-09-13 04:13:00,2025-09-13 04:35:00,2025-09-13 05:48:00,95,1.5833333333333333,1.5833333333333333,1,CLOUDY,73,COMPLETED
6978,2025-03-02,VT-JAA014,R047,BOM,DXB,ESN700030,ESN700031,2025-03-02 06:00:00,2025-03-02 06:00:00,2025-03-02 09:00:00,2025-03-02 09:00:00,180,3.0,3.0,1,FOG,0,DELAYED
6979,2025-12-18,VT-JAA018,R016,BLR,HYD,ESN700038,ESN700040,2025-12-18 23:00:00,2025-12-18 23:00:00,2025-12-19 00:00:00,2025-12-19 00:00:00,60,1.0,1.0,1,RAIN,0,DELAYED
6980,2025-09-17,VT-JAA013,R056,DEL,BKK,ESN700028,ESN700029,2025-09-17 01:00:00,2025-09-17 01:00:00,2025-09-17 05:10:00,2025-09-17 05:10:00,250,4.166666666666667,4.166666666666667,1,RAIN,0,COMPLETED
6981,2025-11-17,VT-JAA030,R012,BOM,CCU,ESN700059,ESN700060,2025-11-17 00:00:00,2025-11-17 00:00:00,2025-11-17 02:40:00,2025-11-17 02:40:00,160,2.6666666666666665,2.6666666666666665,1,CLOUDY,0,DELAYED
6982,2025-06-11,VT-JAA023,R031,CCU,GAU,ESN700047,ESN700048,2025-06-11 09:00:00,2025-06-11 09:47:00,2025-06-11 10:00:00,2025-06-11 10:47:00,60,1.0,1.0,1,CLOUDY,47,COMPLETED
6983,2025-12-15,VT-JAA009,R024,HYD,CCU,ESN700021,ESN700022,2025-12-15 00:00:00,2025-12-15 01:26:00,2025-12-15 02:00:00,2025-12-15 03:26:00,120,2.0,2.0,1,RAIN,86,COMPLETED
6984,2025-01-31,VT-JAA029,R055,HYD,DXB,ESN700057,ESN700058,2025-01-31 12:00:00,2025-01-31 12:00:00,2025-01-31 15:40:00,2025-01-31 15:40:00,220,3.6666666666666665,3.6666666666666665,1,CLOUDY,0,COMPLETED
6985,2025-03-12,VT-JAA023,R014,BOM,AMD,ESN700047,ESN700048,2025-03-12 16:00:00,2025-03-12 16:00:00,2025-03-12 17:00:00,2025-03-12 17:00:00,60,1.0,1.0,1,FOG,0,COMPLETED
6986,2025-01-02,VT-JAA027,R045,HYD,DXB,ESN700055,ESN700056,2025-01-02 08:00:00,2025-01-02 08:00:00,2025-01-02 11:40:00,2025-01-02 11:40:00,220,3.6666666666666665,3.6666666666666665,1,FOG,0,DELAYED
6987,2025-02-19,VT-JAA026,R025,HYD,AMD,ESN700053,ESN700054,2025-02-19 03:00:00,2025-02-19 03:49:00,2025-02-19 04:35:00,2025-02-19 05:24:00,95,1.5833333333333333,1.5833333333333333,1,RAIN,49,CANCELLED
6988,2025-05-15,VT-JAA002,R034,CCU,DEL,ESN700003,ESN700005,2025-05-15 08:00:00,2025-05-15 08:50:00,2025-05-15 10:10:00,2025-05-15 11:00:00,130,2.1666666666666665,2.1666666666666665,1,CLOUDY,50,DELAYED
6989,2025-05-26,VT-JAA010,R003,DEL,HYD,ESN700024,ESN700025,2025-05-26 06:00:00,2025-05-26 06:00:00,2025-05-26 08:15:00,2025-05-26 08:15:00,135,2.25,2.25,1,RAIN,0,COMPLETED
6990,2025-06-28,VT-JAA029,R058,MAA,KUL,ESN700057,ESN700058,2025-06-28 22:00:00,2025-06-28 23:57:00,2025-06-29 01:50:00,2025-06-29 03:47:00,230,3.8333333333333335,3.8333333333333335,1,FOG,117,COMPLETED
6991,2025-09-21,VT-JAA020,R024,HYD,CCU,ESN700041,ESN700042,2025-09-21 01:00:00,2025-09-21 01:53:00,2025-09-21 03:00:00,2025-09-21 03:53:00,120,2.0,2.0,1,CLOUDY,53,COMPLETED
6992,2025-11-07,VT-JAA007,R054,BOM,MCT,ESN700016,ESN700018,2025-11-07 17:00:00,2025-11-07 17:00:00,2025-11-07 19:30:00,2025-11-07 19:30:00,150,2.5,2.5,1,FOG,0,DELAYED
6993,2025-07-23,VT-JAA026,R042,CCU,DAC,ESN700053,ESN700054,2025-07-23 20:00:00,2025-07-23 20:00:00,2025-07-23 20:45:00,2025-07-23 20:45:00,45,0.75,0.75,1,CLOUDY,0,COMPLETED
6994,2025-10-26,VT-JAA016,R009,BOM,BLR,ESN700034,ESN700037,2025-10-26 14:00:00,2025-10-26 14:00:00,2025-10-26 15:35:00,2025-10-26 15:35:00,95,1.5833333333333333,1.5833333333333333,1,STORM,0,DELAYED
6995,2025-07-06,VT-JAA005,R026,MAA,COK,ESN700012,ESN700013,2025-07-06 09:00:00,2025-07-06 09:00:00,2025-07-06 10:00:00,2025-07-06 10:00:00,60,1.0,1.0,1,FOG,0,COMPLETED
6996,2025-01-30,VT-JAA027,R020,BLR,VTZ,ESN700055,ESN700056,2025-01-30 16:00:00,2025-01-30 16:00:00,2025-01-30 17:30:00,2025-01-30 17:30:00,90,1.5,1.5,1,CLEAR,0,COMPLETED
6997,2025-02-28,VT-JAA003,R040,MAA,CMB,ESN700006,ESN700008,2025-02-28 06:00:00,2025-02-28 06:38:00,2025-02-28 07:15:00,2025-02-28 07:53:00,75,1.25,1.25,1,CLOUDY,38,COMPLETED
6998,2025-01-09,VT-JAA020,R010,BOM,HYD,ESN700041,ESN700042,2025-01-09 10:00:00,2025-01-09 10:00:00,2025-01-09 11:20:00,2025-01-09 11:20:00,80,1.3333333333333333,1.3333333333333333,1,STORM,0,COMPLETED
6999,2025-11-20,VT-JAA030,R019,BLR,GOX,ESN700059,ESN700060,2025-11-20 06:00:00,2025-11-20 06:00:00,2025-11-20 07:00:00,2025-11-20 07:00:00,60,1.0,1.0,1,STORM,0,DELAYED
7000,2025-06-16,VT-JAA011,R003,DEL,HYD,ESN700026,ESN700027,2025-06-16 10:00:00,2025-06-16 11:24:00,2025-06-16 12:15:00,2025-06-16 13:39:00,135,2.25,2.25,1,STORM,84,COMPLETED
7001,2025-12-03,VT-JAA022,R024,HYD,CCU,ESN700045,ESN700046,2025-12-03 23:00:00,2025-12-03 23:00:00,2025-12-04 01:00:00,2025-12-04 01:00:00,120,2.0,2.0,1,FOG,0,CANCELLED
7002,2025-10-06,VT-JAA022,R005,DEL,CCU,ESN700045,ESN700046,2025-10-06 22:00:00,2025-10-06 22:00:00,2025-10-07 00:10:00,2025-10-07 00:10:00,130,2.1666666666666665,2.1666666666666665,1,CLEAR,0,DELAYED
7003,2025-07-10,VT-JAA016,R003,DEL,HYD,ESN700034,ESN700037,2025-07-10 23:00:00,2025-07-10 23:00:00,2025-07-11 01:15:00,2025-07-11 01:15:00,135,2.25,2.25,1,STORM,0,COMPLETED
7004,2025-08-30,VT-JAA023,R058,MAA,KUL,ESN700047,ESN700048,2025-08-30 14:00:00,2025-08-30 14:00:00,2025-08-30 17:50:00,2025-08-30 17:50:00,230,3.8333333333333335,3.8333333333333335,1,RAIN,0,COMPLETED
7005,2025-10-05,VT-JAA025,R027,MAA,TRV,ESN700051,ESN700052,2025-10-05 18:00:00,2025-10-05 18:35:00,2025-10-05 19:05:00,2025-10-05 19:40:00,65,1.0833333333333333,1.0833333333333333,1,CLOUDY,35,DELAYED
7006,2025-06-03,VT-JAA005,R016,BLR,HYD,ESN700012,ESN700013,2025-06-03 18:00:00,2025-06-03 18:21:00,2025-06-03 19:00:00,2025-06-03 19:21:00,60,1.0,1.0,1,CLOUDY,21,COMPLETED
7007,2025-06-09,VT-JAA016,R049,HYD,AUH,ESN700034,ESN700037,2025-06-09 23:00:00,2025-06-09 23:54:00,2025-06-10 02:45:00,2025-06-10 03:39:00,225,3.75,3.75,1,CLEAR,54,COMPLETED
7008,2025-09-22,VT-JAA009,R015,BOM,PNQ,ESN700021,ESN700022,2025-09-22 09:00:00,2025-09-22 10:27:00,2025-09-22 09:40:00,2025-09-22 11:07:00,40,0.6666666666666666,0.6666666666666666,1,CLEAR,87,COMPLETED
7009,2025-08-23,VT-JAA004,R035,CCU,VTZ,ESN700010,ESN700011,2025-08-23 15:00:00,2025-08-23 16:25:00,2025-08-23 16:30:00,2025-08-23 17:55:00,90,1.5,1.5,1,FOG,85,DELAYED
7010,2025-12-12,VT-JAA016,R012,BOM,CCU,ESN700034,ESN700037,2025-12-12 19:00:00,2025-12-12 19:36:00,2025-12-12 21:40:00,2025-12-12 22:16:00,160,2.6666666666666665,2.6666666666666665,1,RAIN,36,DELAYED
7011,2025-07-18,VT-JAA022,R041,COK,DXB,ESN700045,ESN700046,2025-07-18 07:00:00,2025-07-18 07:00:00,2025-07-18 11:00:00,2025-07-18 11:00:00,240,4.0,4.0,1,CLOUDY,0,CANCELLED
7012,2025-02-02,VT-JAA010,R053,DEL,KTM,ESN700024,ESN700025,2025-02-02 00:00:00,2025-02-02 01:11:00,2025-02-02 01:30:00,2025-02-02 02:41:00,90,1.5,1.5,1,STORM,71,DELAYED
7013,2025-03-30,VT-JAA003,R044,BOM,MCT,ESN700006,ESN700008,2025-03-30 01:00:00,2025-03-30 01:00:00,2025-03-30 03:30:00,2025-03-30 03:30:00,150,2.5,2.5,1,STORM,0,COMPLETED
7014,2025-04-05,VT-JAA021,R026,MAA,COK,ESN700043,ESN700044,2025-04-05 09:00:00,2025-04-05 09:00:00,2025-04-05 10:00:00,2025-04-05 10:00:00,60,1.0,1.0,1,CLOUDY,0,DELAYED
7015,2025-08-09,VT-JAA002,R047,BOM,DXB,ESN700003,ESN700005,2025-08-09 09:00:00,2025-08-09 10:36:00,2025-08-09 12:00:00,2025-08-09 13:36:00,180,3.0,3.0,1,RAIN,96,COMPLETED
7016,2025-03-10,VT-JAA001,R034,CCU,DEL,ESN700001,ESN700002,2025-03-10 09:00:00,2025-03-10 09:00:00,2025-03-10 11:10:00,2025-03-10 11:10:00,130,2.1666666666666665,2.1666666666666665,1,RAIN,0,COMPLETED
7017,2025-10-21,VT-JAA010,R023,HYD,VGA,ESN700024,ESN700025,2025-10-21 08:00:00,2025-10-21 08:52:00,2025-10-21 08:40:00,2025-10-21 09:32:00,40,0.6666666666666666,0.6666666666666666,1,STORM,52,COMPLETED
7018,2025-08-25,VT-JAA003,R031,CCU,GAU,ESN700006,ESN700008,2025-08-25 17:00:00,2025-08-25 17:00:00,2025-08-25 18:00:00,2025-08-25 18:00:00,60,1.0,1.0,1,CLOUDY,0,COMPLETED
7019,2025-06-09,VT-JAA022,R050,MAA,CMB,ESN700045,ESN700046,2025-06-09 01:00:00,2025-06-09 01:00:00,2025-06-09 02:15:00,2025-06-09 02:15:00,75,1.25,1.25,1,STORM,0,DELAYED
7020,2025-11-16,VT-JAA024,R020,BLR,VTZ,ESN700049,ESN700050,2025-11-16 23:00:00,2025-11-16 23:49:00,2025-11-17 00:30:00,2025-11-17 01:19:00,90,1.5,1.5,1,FOG,49,COMPLETED
7021,2025-11-24,VT-JAA030,R012,BOM,CCU,ESN700059,ESN700060,2025-11-24 04:00:00,2025-11-24 05:57:00,2025-11-24 06:40:00,2025-11-24 08:37:00,160,2.6666666666666665,2.6666666666666665,1,CLOUDY,117,DELAYED
7022,2025-10-03,VT-JAA021,R023,HYD,VGA,ESN700043,ESN700044,2025-10-03 20:00:00,2025-10-03 20:14:00,2025-10-03 20:40:00,2025-10-03 20:54:00,40,0.6666666666666666,0.6666666666666666,1,RAIN,14,CANCELLED
7023,2025-10-17,VT-JAA025,R004,DEL,MAA,ESN700051,ESN700052,2025-10-17 10:00:00,2025-10-17 10:00:00,2025-10-17 12:50:00,2025-10-17 12:50:00,170,2.8333333333333335,2.8333333333333335,1,STORM,0,DELAYED
7024,2025-02-11,VT-JAA013,R023,HYD,VGA,ESN700028,ESN700029,2025-02-11 05:00:00,2025-02-11 05:00:00,2025-02-11 05:40:00,2025-02-11 05:40:00,40,0.6666666666666666,0.6666666666666666,1,CLEAR,0,CANCELLED
7025,2025-03-07,VT-JAA029,R048,BLR,SIN,ESN700057,ESN700058,2025-03-07 07:00:00,2025-03-07 07:00:00,2025-03-07 11:15:00,2025-03-07 11:15:00,255,4.25,4.25,1,CLEAR,0,DELAYED
7026,2025-01-21,VT-JAA030,R055,HYD,DXB,ESN700059,ESN700060,2025-01-21 07:00:00,2025-01-21 07:00:00,2025-01-21 10:40:00,2025-01-21 10:40:00,220,3.6666666666666665,3.6666666666666665,1,FOG,0,DELAYED
7027,2025-12-01,VT-JAA020,R048,BLR,SIN,ESN700041,ESN700042,2025-12-01 09:00:00,2025-12-01 09:00:00,2025-12-01 13:15:00,2025-12-01 13:15:00,255,4.25,4.25,1,CLEAR,0,COMPLETED
7028,2025-03-11,VT-JAA009,R001,DEL,BOM,ESN700021,ESN700022,2025-03-11 10:00:00,2025-03-11 10:00:00,2025-03-11 12:05:00,2025-03-11 12:05:00,125,2.0833333333333335,2.0833333333333335,1,FOG,0,DELAYED
7029,2025-09-18,VT-JAA021,R054,BOM,MCT,ESN700043,ESN700044,2025-09-18 18:00:00,2025-09-18 19:50:00,2025-09-18 20:30:00,2025-09-18 22:20:00,150,2.5,2.5,1,FOG,110,COMPLETED
7030,2025-09-03,VT-JAA022,R025,HYD,AMD,ESN700045,ESN700046,2025-09-03 13:00:00,2025-09-03 14:44:00,2025-09-03 14:35:00,2025-09-03 16:19:00,95,1.5833333333333333,1.5833333333333333,1,RAIN,104,COMPLETED
7031,2025-11-19,VT-JAA025,R002,DEL,BLR,ESN700051,ESN700052,2025-11-19 10:00:00,2025-11-19 10:00:00,2025-11-19 12:50:00,2025-11-19 12:50:00,170,2.8333333333333335,2.8333333333333335,1,RAIN,0,COMPLETED
7032,2025-08-23,VT-JAA016,R030,MAA,IXM,ESN700034,ESN700037,2025-08-23 02:00:00,2025-08-23 02:27:00,2025-08-23 02:50:00,2025-08-23 03:17:00,50,0.8333333333333334,0.8333333333333334,1,CLOUDY,27,DELAYED
7033,2025-09-29,VT-JAA013,R003,DEL,HYD,ESN700028,ESN700029,2025-09-29 00:00:00,2025-09-29 00:00:00,2025-09-29 02:15:00,2025-09-29 02:15:00,135,2.25,2.25,1,STORM,0,CANCELLED
7034,2025-04-09,VT-JAA011,R058,MAA,KUL,ESN700026,ESN700027,2025-04-09 20:00:00,2025-04-09 21:43:00,2025-04-09 23:50:00,2025-04-10 01:33:00,230,3.8333333333333335,3.8333333333333335,1,CLEAR,103,DELAYED
7035,2025-11-25,VT-JAA009,R021,HYD,MAA,ESN700021,ESN700022,2025-11-25 22:00:00,2025-11-25 23:37:00,2025-11-25 23:00:00,2025-11-26 00:37:00,60,1.0,1.0,1,STORM,97,COMPLETED
7036,2025-02-04,VT-JAA015,R025,HYD,AMD,ESN700032,ESN700033,2025-02-04 02:00:00,2025-02-04 03:01:00,2025-02-04 03:35:00,2025-02-04 04:36:00,95,1.5833333333333333,1.5833333333333333,1,STORM,61,COMPLETED
7037,2025-12-05,VT-JAA001,R020,BLR,VTZ,ESN700001,ESN700002,2025-12-05 08:00:00,2025-12-05 08:00:00,2025-12-05 09:30:00,2025-12-05 09:30:00,90,1.5,1.5,1,FOG,0,COMPLETED
7038,2025-06-20,VT-JAA030,R049,HYD,AUH,ESN700059,ESN700060,2025-06-20 00:00:00,2025-06-20 00:00:00,2025-06-20 03:45:00,2025-06-20 03:45:00,225,3.75,3.75,1,CLEAR,0,COMPLETED
7039,2025-04-20,VT-JAA021,R052,CCU,DAC,ESN700043,ESN700044,2025-04-20 21:00:00,2025-04-20 21:00:00,2025-04-20 21:45:00,2025-04-20 21:45:00,45,0.75,0.75,1,RAIN,0,DELAYED
7040,2025-10-22,VT-JAA004,R022,HYD,VTZ,ESN700010,ESN700011,2025-10-22 11:00:00,2025-10-22 11:00:00,2025-10-22 12:00:00,2025-10-22 12:00:00,60,1.0,1.0,1,STORM,0,COMPLETED
7041,2025-01-10,VT-JAA018,R021,HYD,MAA,ESN700038,ESN700040,2025-01-10 11:00:00,2025-01-10 11:00:00,2025-01-10 12:00:00,2025-01-10 12:00:00,60,1.0,1.0,1,FOG,0,COMPLETED
7042,2025-07-21,VT-JAA029,R033,CCU,PAT,ESN700057,ESN700058,2025-07-21 05:00:00,2025-07-21 05:53:00,2025-07-21 06:00:00,2025-07-21 06:53:00,60,1.0,1.0,1,RAIN,53,DELAYED
7043,2025-09-14,VT-JAA027,R052,CCU,DAC,ESN700055,ESN700056,2025-09-14 07:00:00,2025-09-14 08:50:00,2025-09-14 07:45:00,2025-09-14 09:35:00,45,0.75,0.75,1,FOG,110,DELAYED
7044,2025-09-19,VT-JAA029,R038,BLR,SIN,ESN700057,ESN700058,2025-09-19 02:00:00,2025-09-19 02:00:00,2025-09-19 06:15:00,2025-09-19 06:15:00,255,4.25,4.25,1,STORM,0,COMPLETED
7045,2025-06-30,VT-JAA022,R015,BOM,PNQ,ESN700045,ESN700046,2025-06-30 20:00:00,2025-06-30 20:00:00,2025-06-30 20:40:00,2025-06-30 20:40:00,40,0.6666666666666666,0.6666666666666666,1,STORM,0,DELAYED
7046,2025-03-07,VT-JAA015,R058,MAA,KUL,ESN700032,ESN700033,2025-03-07 10:00:00,2025-03-07 10:00:00,2025-03-07 13:50:00,2025-03-07 13:50:00,230,3.8333333333333335,3.8333333333333335,1,STORM,0,COMPLETED
7047,2025-10-21,VT-JAA020,R058,MAA,KUL,ESN700041,ESN700042,2025-10-21 10:00:00,2025-10-21 10:00:00,2025-10-21 13:50:00,2025-10-21 13:50:00,230,3.8333333333333335,3.8333333333333335,1,CLEAR,0,COMPLETED
7048,2025-06-10,VT-JAA027,R046,DEL,DXB,ESN700055,ESN700056,2025-06-10 04:00:00,2025-06-10 04:07:00,2025-06-10 07:30:00,2025-06-10 07:37:00,210,3.5,3.5,1,CLEAR,7,DELAYED
7049,2025-03-08,VT-JAA015,R052,CCU,DAC,ESN700032,ESN700033,2025-03-08 23:00:00,2025-03-09 00:15:00,2025-03-08 23:45:00,2025-03-09 01:00:00,45,0.75,0.75,1,STORM,75,COMPLETED
7050,2025-04-10,VT-JAA003,R015,BOM,PNQ,ESN700006,ESN700008,2025-04-10 06:00:00,2025-04-10 07:56:00,2025-04-10 06:40:00,2025-04-10 08:36:00,40,0.6666666666666666,0.6666666666666666,1,CLEAR,116,COMPLETED
7051,2025-03-18,VT-JAA013,R046,DEL,DXB,ESN700028,ESN700029,2025-03-18 18:00:00,2025-03-18 18:55:00,2025-03-18 21:30:00,2025-03-18 22:25:00,210,3.5,3.5,1,FOG,55,CANCELLED
7052,2025-02-04,VT-JAA025,R025,HYD,AMD,ESN700051,ESN700052,2025-02-04 06:00:00,2025-02-04 07:55:00,2025-02-04 07:35:00,2025-02-04 09:30:00,95,1.5833333333333333,1.5833333333333333,1,FOG,115,COMPLETED
7053,2025-02-14,VT-JAA022,R021,HYD,MAA,ESN700045,ESN700046,2025-02-14 09:00:00,2025-02-14 09:29:00,2025-02-14 10:00:00,2025-02-14 10:29:00,60,1.0,1.0,1,CLOUDY,29,DELAYED
