utilization_id,utilization_date,flight_id,engine_serial_number,aircraft_registration,flight_hours,flight_cycles,cumulative_engine_hours,cumulative_engine_cycles,engine_status
UTL0005233,2025-03-01,21194,ESN700003,VT-JAA002,3.5,1,281.0,118,INSTALLED
UTL0005234,2025-03-01,21194,ESN700005,VT-JAA002,3.5,1,281.0,118,INSTALLED
UTL0005235,2025-03-01,24757,ESN700003,VT-JAA002,1.0,1,282.0,119,INSTALLED
UTL0005236,2025-03-01,24757,ESN700005,VT-JAA002,1.0,1,282.0,119,INSTALLED
UTL0005237,2025-03-01,1620,ESN700006,VT-JAA003,0.67,1,244.92,111,INSTALLED
UTL0005238,2025-03-01,1620,ESN700008,VT-JAA003,0.67,1,244.92,111,INSTALLED
UTL0005239,2025-03-01,1820,ESN700006,VT-JAA003,1.5,1,246.42,112,INSTALLED
UTL0005240,2025-03-01,1820,ESN700008,VT-JAA003,1.5,1,246.42,112,INSTALLED
UTL0005241,2025-03-01,6013,ESN700010,VT-JAA004,0.75,1,223.42,106,INSTALLED
UTL0005242,2025-03-01,6013,ESN700011,VT-JAA004,0.75,1,223.42,106,INSTALLED
UTL0005243,2025-03-01,7863,ESN700010,VT-JAA004,3.67,1,227.08,107,INSTALLED
UTL0005244,2025-03-01,7863,ESN700011,VT-JAA004,3.67,1,227.08,107,INSTALLED
UTL0005245,2025-03-01,10880,ESN700010,VT-JAA004,2.25,1,229.33,108,INSTALLED
UTL0005246,2025-03-01,10880,ESN700011,VT-JAA004,2.25,1,229.33,108,INSTALLED
UTL0005247,2025-03-01,9173,ESN700012,VT-JAA005,4.17,1,241.92,113,INSTALLED
UTL0005248,2025-03-01,9173,ESN700013,VT-JAA005,4.17,1,241.92,113,INSTALLED
UTL0005249,2025-03-01,253,ESN700016,VT-JAA007,3.75,1,262.0,120,INSTALLED
UTL0005250,2025-03-01,253,ESN700018,VT-JAA007,3.75,1,262.0,120,INSTALLED
UTL0005251,2025-03-01,11691,ESN700016,VT-JAA007,2.5,1,264.5,121,INSTALLED
UTL0005252,2025-03-01,11691,ESN700018,VT-JAA007,2.5,1,264.5,121,INSTALLED
UTL0005253,2025-03-01,14076,ESN700021,VT-JAA009,1.0,1,233.42,110,INSTALLED
UTL0005254,2025-03-01,14076,ESN700022,VT-JAA009,1.0,1,233.42,110,INSTALLED
UTL0005255,2025-03-01,5186,ESN700024,VT-JAA010,2.5,1,234.33,116,INSTALLED
UTL0005256,2025-03-01,5186,ESN700025,VT-JAA010,2.5,1,234.33,116,INSTALLED
UTL0005257,2025-03-01,19107,ESN700024,VT-JAA010,1.25,1,235.58,117,INSTALLED
UTL0005258,2025-03-01,19107,ESN700025,VT-JAA010,1.25,1,235.58,117,INSTALLED
UTL0005259,2025-03-01,22468,ESN700024,VT-JAA010,3.67,1,239.25,118,INSTALLED
UTL0005260,2025-03-01,22468,ESN700025,VT-JAA010,3.67,1,239.25,118,INSTALLED
UTL0005261,2025-03-01,20118,ESN700028,VT-JAA013,1.33,1,247.08,108,INSTALLED
UTL0005262,2025-03-01,20118,ESN700029,VT-JAA013,1.33,1,247.08,108,INSTALLED
UTL0005263,2025-03-01,17228,ESN700030,VT-JAA014,1.33,1,229.42,110,INSTALLED
UTL0005264,2025-03-01,17228,ESN700031,VT-JAA014,1.33,1,229.42,110,INSTALLED
UTL0005265,2025-03-01,4442,ESN700032,VT-JAA015,3.67,1,227.58,114,INSTALLED
UTL0005266,2025-03-01,4442,ESN700033,VT-JAA015,3.67,1,227.58,114,INSTALLED
UTL0005267,2025-03-01,6293,ESN700032,VT-JAA015,2.83,1,230.42,115,INSTALLED
UTL0005268,2025-03-01,6293,ESN700033,VT-JAA015,2.83,1,230.42,115,INSTALLED
UTL0005269,2025-03-01,5381,ESN700034,VT-JAA016,1.5,1,197.42,99,INSTALLED
UTL0005270,2025-03-01,5381,ESN700037,VT-JAA016,1.5,1,197.42,99,INSTALLED
UTL0005271,2025-03-01,10939,ESN700034,VT-JAA016,2.67,1,200.08,100,INSTALLED
UTL0005272,2025-03-01,10939,ESN700037,VT-JAA016,2.67,1,200.08,100,INSTALLED
UTL0005273,2025-03-01,20905,ESN700034,VT-JAA016,3.75,1,203.83,101,INSTALLED
UTL0005274,2025-03-01,20905,ESN700037,VT-JAA016,3.75,1,203.83,101,INSTALLED
UTL0005275,2025-03-01,21160,ESN700034,VT-JAA016,4.25,1,208.08,102,INSTALLED
UTL0005276,2025-03-01,21160,ESN700037,VT-JAA016,4.25,1,208.08,102,INSTALLED
UTL0005277,2025-03-01,21563,ESN700038,VT-JAA018,2.08,1,250.25,116,INSTALLED
UTL0005278,2025-03-01,21563,ESN700040,VT-JAA018,2.08,1,250.25,116,INSTALLED
UTL0005279,2025-03-01,2228,ESN700041,VT-JAA020,4.17,1,186.83,97,INSTALLED
UTL0005280,2025-03-01,2228,ESN700042,VT-JAA020,4.17,1,186.83,97,INSTALLED
UTL0005281,2025-03-01,8289,ESN700041,VT-JAA020,4.25,1,191.08,98,INSTALLED
UTL0005282,2025-03-01,8289,ESN700042,VT-JAA020,4.25,1,191.08,98,INSTALLED
UTL0005283,2025-03-01,10473,ESN700041,VT-JAA020,1.33,1,192.42,99,INSTALLED
UTL0005284,2025-03-01,10473,ESN700042,VT-JAA020,1.33,1,192.42,99,INSTALLED
UTL0005285,2025-03-01,13706,ESN700041,VT-JAA020,3.0,1,195.42,100,INSTALLED
UTL0005286,2025-03-01,13706,ESN700042,VT-JAA020,3.0,1,195.42,100,INSTALLED
UTL0005287,2025-03-01,14487,ESN700041,VT-JAA020,3.67,1,199.08,101,INSTALLED
UTL0005288,2025-03-01,14487,ESN700042,VT-JAA020,3.67,1,199.08,101,INSTALLED
UTL0005289,2025-03-01,21775,ESN700045,VT-JAA022,1.5,1,223.25,109,INSTALLED
UTL0005290,2025-03-01,21775,ESN700046,VT-JAA022,1.5,1,223.25,109,INSTALLED
UTL0005291,2025-03-01,6695,ESN700049,VT-JAA024,1.08,1,217.75,99,INSTALLED
UTL0005292,2025-03-01,6695,ESN700050,VT-JAA024,1.08,1,217.75,99,INSTALLED
UTL0005293,2025-03-01,16570,ESN700049,VT-JAA024,0.75,1,218.5,100,INSTALLED
UTL0005294,2025-03-01,16570,ESN700050,VT-JAA024,0.75,1,218.5,100,INSTALLED
UTL0005295,2025-03-01,24378,ESN700051,VT-JAA025,1.25,1,245.75,118,INSTALLED
UTL0005296,2025-03-01,24378,ESN700052,VT-JAA025,1.25,1,245.75,118,INSTALLED
UTL0005297,2025-03-01,8437,ESN700053,VT-JAA026,1.5,1,256.25,116,INSTALLED
UTL0005298,2025-03-01,8437,ESN700054,VT-JAA026,1.5,1,256.25,116,INSTALLED
UTL0005299,2025-03-01,9621,ESN700053,VT-JAA026,0.92,1,257.17,117,INSTALLED
UTL0005300,2025-03-01,9621,ESN700054,VT-JAA026,0.92,1,257.17,117,INSTALLED
UTL0005301,2025-03-01,17671,ESN700053,VT-JAA026,1.92,1,259.08,118,INSTALLED
UTL0005302,2025-03-01,17671,ESN700054,VT-JAA026,1.92,1,259.08,118,INSTALLED
UTL0005303,2025-03-01,18515,ESN700053,VT-JAA026,2.83,1,261.92,119,INSTALLED
UTL0005304,2025-03-01,18515,ESN700054,VT-JAA026,2.83,1,261.92,119,INSTALLED
UTL0005305,2025-03-01,5765,ESN700055,VT-JAA027,4.0,1,225.0,110,INSTALLED
UTL0005306,2025-03-01,5765,ESN700056,VT-JAA027,4.0,1,225.0,110,INSTALLED
UTL0005307,2025-03-01,7251,ESN700055,VT-JAA027,0.92,1,225.92,111,INSTALLED
UTL0005308,2025-03-01,7251,ESN700056,VT-JAA027,0.92,1,225.92,111,INSTALLED
UTL0005309,2025-03-01,18449,ESN700057,VT-JAA029,2.67,1,235.08,116,INSTALLED
UTL0005310,2025-03-01,18449,ESN700058,VT-JAA029,2.67,1,235.08,116,INSTALLED
UTL0005311,2025-03-01,22937,ESN700057,VT-JAA029,2.5,1,237.58,117,INSTALLED
UTL0005312,2025-03-01,22937,ESN700058,VT-JAA029,2.5,1,237.58,117,INSTALLED
UTL0005313,2025-03-01,454,ESN700059,VT-JAA030,1.5,1,217.25,99,INSTALLED
UTL0005314,2025-03-01,454,ESN700060,VT-JAA030,1.5,1,217.25,99,INSTALLED
UTL0005315,2025-03-01,4388,ESN700059,VT-JAA030,4.0,1,221.25,100,INSTALLED
UTL0005316,2025-03-01,4388,ESN700060,VT-JAA030,4.0,1,221.25,100,INSTALLED
UTL0005317,2025-03-02,7902,ESN700001,VT-JAA001,0.75,1,246.92,121,INSTALLED
UTL0005318,2025-03-02,7902,ESN700002,VT-JAA001,0.75,1,246.92,121,INSTALLED
UTL0005319,2025-03-02,1558,ESN700003,VT-JAA002,1.0,1,283.0,120,INSTALLED
UTL0005320,2025-03-02,1558,ESN700005,VT-JAA002,1.0,1,283.0,120,INSTALLED
UTL0005321,2025-03-02,1121,ESN700006,VT-JAA003,3.75,1,250.17,113,INSTALLED
UTL0005322,2025-03-02,1121,ESN700008,VT-JAA003,3.75,1,250.17,113,INSTALLED
UTL0005323,2025-03-02,3181,ESN700010,VT-JAA004,1.0,1,230.33,109,INSTALLED
UTL0005324,2025-03-02,3181,ESN700011,VT-JAA004,1.0,1,230.33,109,INSTALLED
UTL0005325,2025-03-02,12190,ESN700012,VT-JAA005,2.5,1,244.42,114,INSTALLED
UTL0005326,2025-03-02,12190,ESN700013,VT-JAA005,2.5,1,244.42,114,INSTALLED
UTL0005327,2025-03-02,13099,ESN700012,VT-JAA005,3.67,1,248.08,115,INSTALLED
UTL0005328,2025-03-02,13099,ESN700013,VT-JAA005,3.67,1,248.08,115,INSTALLED
UTL0005329,2025-03-02,17398,ESN700016,VT-JAA007,1.25,1,265.75,122,INSTALLED
UTL0005330,2025-03-02,17398,ESN700018,VT-JAA007,1.25,1,265.75,122,INSTALLED
UTL0005331,2025-03-02,21984,ESN700016,VT-JAA007,3.83,1,269.58,123,INSTALLED
UTL0005332,2025-03-02,21984,ESN700018,VT-JAA007,3.83,1,269.58,123,INSTALLED
UTL0005333,2025-03-02,3779,ESN700021,VT-JAA009,1.08,1,234.5,111,INSTALLED
UTL0005334,2025-03-02,3779,ESN700022,VT-JAA009,1.08,1,234.5,111,INSTALLED
UTL0005335,2025-03-02,17461,ESN700024,VT-JAA010,1.08,1,240.33,119,INSTALLED
UTL0005336,2025-03-02,17461,ESN700025,VT-JAA010,1.08,1,240.33,119,INSTALLED
UTL0005337,2025-03-02,6094,ESN700026,VT-JAA011,1.0,1,180.33,94,INSTALLED
UTL0005338,2025-03-02,6094,ESN700027,VT-JAA011,1.0,1,180.33,94,INSTALLED
UTL0005339,2025-03-02,8158,ESN700028,VT-JAA013,1.0,1,248.08,109,INSTALLED
UTL0005340,2025-03-02,8158,ESN700029,VT-JAA013,1.0,1,248.08,109,INSTALLED
UTL0005341,2025-03-02,11470,ESN700028,VT-JAA013,1.5,1,249.58,110,INSTALLED
UTL0005342,2025-03-02,11470,ESN700029,VT-JAA013,1.5,1,249.58,110,INSTALLED
UTL0005343,2025-03-02,18219,ESN700028,VT-JAA013,1.5,1,251.08,111,INSTALLED
UTL0005344,2025-03-02,18219,ESN700029,VT-JAA013,1.5,1,251.08,111,INSTALLED
UTL0005345,2025-03-02,17397,ESN700030,VT-JAA014,3.5,1,232.92,111,INSTALLED
UTL0005346,2025-03-02,17397,ESN700031,VT-JAA014,3.5,1,232.92,111,INSTALLED
UTL0005347,2025-03-02,11537,ESN700032,VT-JAA015,1.0,1,231.42,116,INSTALLED
UTL0005348,2025-03-02,11537,ESN700033,VT-JAA015,1.0,1,231.42,116,INSTALLED
UTL0005349,2025-03-02,12631,ESN700032,VT-JAA015,2.0,1,233.42,117,INSTALLED
UTL0005350,2025-03-02,12631,ESN700033,VT-JAA015,2.0,1,233.42,117,INSTALLED
UTL0005351,2025-03-02,5874,ESN700038,VT-JAA018,1.33,1,251.58,117,INSTALLED
UTL0005352,2025-03-02,5874,ESN700040,VT-JAA018,1.33,1,251.58,117,INSTALLED
UTL0005353,2025-03-02,11371,ESN700038,VT-JAA018,1.08,1,252.67,118,INSTALLED
UTL0005354,2025-03-02,11371,ESN700040,VT-JAA018,1.08,1,252.67,118,INSTALLED
UTL0005355,2025-03-02,13175,ESN700038,VT-JAA018,1.5,1,254.17,119,INSTALLED
UTL0005356,2025-03-02,13175,ESN700040,VT-JAA018,1.5,1,254.17,119,INSTALLED
UTL0005357,2025-03-02,14820,ESN700038,VT-JAA018,3.67,1,257.83,120,INSTALLED
UTL0005358,2025-03-02,14820,ESN700040,VT-JAA018,3.67,1,257.83,120,INSTALLED
UTL0005359,2025-03-02,21007,ESN700038,VT-JAA018,0.92,1,258.75,121,INSTALLED
UTL0005360,2025-03-02,21007,ESN700040,VT-JAA018,0.92,1,258.75,121,INSTALLED
UTL0005361,2025-03-02,22764,ESN700038,VT-JAA018,2.17,1,260.92,122,INSTALLED
UTL0005362,2025-03-02,22764,ESN700040,VT-JAA018,2.17,1,260.92,122,INSTALLED
UTL0005363,2025-03-02,991,ESN700041,VT-JAA020,3.5,1,202.58,102,INSTALLED
UTL0005364,2025-03-02,991,ESN700042,VT-JAA020,3.5,1,202.58,102,INSTALLED
UTL0005365,2025-03-02,2507,ESN700041,VT-JAA020,0.83,1,203.42,103,INSTALLED
UTL0005366,2025-03-02,2507,ESN700042,VT-JAA020,0.83,1,203.42,103,INSTALLED
UTL0005367,2025-03-02,12619,ESN700041,VT-JAA020,1.0,1,204.42,104,INSTALLED
UTL0005368,2025-03-02,12619,ESN700042,VT-JAA020,1.0,1,204.42,104,INSTALLED
UTL0005369,2025-03-02,1266,ESN700043,VT-JAA021,0.67,1,209.42,112,INSTALLED
UTL0005370,2025-03-02,1266,ESN700044,VT-JAA021,0.67,1,209.42,112,INSTALLED
UTL0005371,2025-03-02,7821,ESN700045,VT-JAA022,1.5,1,224.75,110,INSTALLED
UTL0005372,2025-03-02,7821,ESN700046,VT-JAA022,1.5,1,224.75,110,INSTALLED
UTL0005373,2025-03-02,3826,ESN700047,VT-JAA023,1.0,1,227.67,108,INSTALLED
UTL0005374,2025-03-02,3826,ESN700048,VT-JAA023,1.0,1,227.67,108,INSTALLED
UTL0005375,2025-03-02,7554,ESN700047,VT-JAA023,1.0,1,228.67,109,INSTALLED
UTL0005376,2025-03-02,7554,ESN700048,VT-JAA023,1.0,1,228.67,109,INSTALLED
UTL0005377,2025-03-02,2145,ESN700049,VT-JAA024,4.0,1,222.5,101,INSTALLED
UTL0005378,2025-03-02,2145,ESN700050,VT-JAA024,4.0,1,222.5,101,INSTALLED
UTL0005379,2025-03-02,3684,ESN700051,VT-JAA025,2.17,1,247.92,119,INSTALLED
UTL0005380,2025-03-02,3684,ESN700052,VT-JAA025,2.17,1,247.92,119,INSTALLED
UTL0005381,2025-03-02,5352,ESN700051,VT-JAA025,1.25,1,249.17,120,INSTALLED
UTL0005382,2025-03-02,5352,ESN700052,VT-JAA025,1.25,1,249.17,120,INSTALLED
UTL0005383,2025-03-02,10830,ESN700051,VT-JAA025,0.92,1,250.08,121,INSTALLED
UTL0005384,2025-03-02,10830,ESN700052,VT-JAA025,0.92,1,250.08,121,INSTALLED
UTL0005385,2025-03-02,18377,ESN700051,VT-JAA025,3.67,1,253.75,122,INSTALLED
UTL0005386,2025-03-02,18377,ESN700052,VT-JAA025,3.67,1,253.75,122,INSTALLED
UTL0005387,2025-03-02,3904,ESN700055,VT-JAA027,1.5,1,227.42,112,INSTALLED
UTL0005388,2025-03-02,3904,ESN700056,VT-JAA027,1.5,1,227.42,112,INSTALLED
UTL0005389,2025-03-02,18239,ESN700055,VT-JAA027,2.25,1,229.67,113,INSTALLED
UTL0005390,2025-03-02,18239,ESN700056,VT-JAA027,2.25,1,229.67,113,INSTALLED
UTL0005391,2025-03-02,21897,ESN700055,VT-JAA027,2.5,1,232.17,114,INSTALLED
UTL0005392,2025-03-02,21897,ESN700056,VT-JAA027,2.5,1,232.17,114,INSTALLED
UTL0005393,2025-03-02,6456,ESN700057,VT-JAA029,1.5,1,239.08,118,INSTALLED
UTL0005394,2025-03-02,6456,ESN700058,VT-JAA029,1.5,1,239.08,118,INSTALLED
UTL0005395,2025-03-02,19717,ESN700057,VT-JAA029,1.0,1,240.08,119,INSTALLED
UTL0005396,2025-03-02,19717,ESN700058,VT-JAA029,1.0,1,240.08,119,INSTALLED
UTL0005397,2025-03-02,16646,ESN700059,VT-JAA030,1.58,1,222.83,101,INSTALLED
UTL0005398,2025-03-02,16646,ESN700060,VT-JAA030,1.58,1,222.83,101,INSTALLED
UTL0005399,2025-03-03,20634,ESN700001,VT-JAA001,1.42,1,248.33,122,INSTALLED
UTL0005400,2025-03-03,20634,ESN700002,VT-JAA001,1.42,1,248.33,122,INSTALLED
UTL0005401,2025-03-03,7344,ESN700006,VT-JAA003,1.58,1,251.75,114,INSTALLED
UTL0005402,2025-03-03,7344,ESN700008,VT-JAA003,1.58,1,251.75,114,INSTALLED
UTL0005403,2025-03-03,9481,ESN700010,VT-JAA004,3.75,1,234.08,110,INSTALLED
UTL0005404,2025-03-03,9481,ESN700011,VT-JAA004,3.75,1,234.08,110,INSTALLED
UTL0005405,2025-03-03,17407,ESN700010,VT-JAA004,2.5,1,236.58,111,INSTALLED
UTL0005406,2025-03-03,17407,ESN700011,VT-JAA004,2.5,1,236.58,111,INSTALLED
UTL0005407,2025-03-03,14318,ESN700012,VT-JAA005,1.58,1,249.67,116,INSTALLED
UTL0005408,2025-03-03,14318,ESN700013,VT-JAA005,1.58,1,249.67,116,INSTALLED
UTL0005409,2025-03-03,17576,ESN700012,VT-JAA005,2.08,1,251.75,117,INSTALLED
UTL0005410,2025-03-03,17576,ESN700013,VT-JAA005,2.08,1,251.75,117,INSTALLED
UTL0005411,2025-03-03,1518,ESN700021,VT-JAA009,1.33,1,235.83,112,INSTALLED
UTL0005412,2025-03-03,1518,ESN700022,VT-JAA009,1.33,1,235.83,112,INSTALLED
UTL0005413,2025-03-03,3518,ESN700028,VT-JAA013,2.5,1,253.58,112,INSTALLED
UTL0005414,2025-03-03,3518,ESN700029,VT-JAA013,2.5,1,253.58,112,INSTALLED
UTL0005415,2025-03-03,4267,ESN700028,VT-JAA013,1.0,1,254.58,113,INSTALLED
UTL0005416,2025-03-03,4267,ESN700029,VT-JAA013,1.0,1,254.58,113,INSTALLED
UTL0005417,2025-03-03,21572,ESN700028,VT-JAA013,1.0,1,255.58,114,INSTALLED
UTL0005418,2025-03-03,21572,ESN700029,VT-JAA013,1.0,1,255.58,114,INSTALLED
UTL0005419,2025-03-03,22789,ESN700028,VT-JAA013,2.5,1,258.08,115,INSTALLED
UTL0005420,2025-03-03,22789,ESN700029,VT-JAA013,2.5,1,258.08,115,INSTALLED
UTL0005421,2025-03-03,5340,ESN700030,VT-JAA014,1.0,1,233.92,112,INSTALLED
UTL0005422,2025-03-03,5340,ESN700031,VT-JAA014,1.0,1,233.92,112,INSTALLED
UTL0005423,2025-03-03,15379,ESN700030,VT-JAA014,1.5,1,235.42,113,INSTALLED
UTL0005424,2025-03-03,15379,ESN700031,VT-JAA014,1.5,1,235.42,113,INSTALLED
UTL0005425,2025-03-03,17500,ESN700030,VT-JAA014,1.0,1,236.42,114,INSTALLED
UTL0005426,2025-03-03,17500,ESN700031,VT-JAA014,1.0,1,236.42,114,INSTALLED
UTL0005427,2025-03-03,19456,ESN700030,VT-JAA014,1.5,1,237.92,115,INSTALLED
UTL0005428,2025-03-03,19456,ESN700031,VT-JAA014,1.5,1,237.92,115,INSTALLED
UTL0005429,2025-03-03,19098,ESN700032,VT-JAA015,1.0,1,234.42,118,INSTALLED
UTL0005430,2025-03-03,19098,ESN700033,VT-JAA015,1.0,1,234.42,118,INSTALLED
UTL0005431,2025-03-03,21885,ESN700034,VT-JAA016,1.0,1,209.08,103,INSTALLED
UTL0005432,2025-03-03,21885,ESN700037,VT-JAA016,1.0,1,209.08,103,INSTALLED
UTL0005433,2025-03-03,2683,ESN700041,VT-JAA020,0.75,1,205.17,105,INSTALLED
UTL0005434,2025-03-03,2683,ESN700042,VT-JAA020,0.75,1,205.17,105,INSTALLED
UTL0005435,2025-03-03,12033,ESN700043,VT-JAA021,0.83,1,210.25,113,INSTALLED
UTL0005436,2025-03-03,12033,ESN700044,VT-JAA021,0.83,1,210.25,113,INSTALLED
UTL0005437,2025-03-03,19292,ESN700047,VT-JAA023,1.0,1,229.67,110,INSTALLED
UTL0005438,2025-03-03,19292,ESN700048,VT-JAA023,1.0,1,229.67,110,INSTALLED
UTL0005439,2025-03-03,23585,ESN700047,VT-JAA023,0.75,1,230.42,111,INSTALLED
UTL0005440,2025-03-03,23585,ESN700048,VT-JAA023,0.75,1,230.42,111,INSTALLED
UTL0005441,2025-03-03,18447,ESN700049,VT-JAA024,0.75,1,223.25,102,INSTALLED
UTL0005442,2025-03-03,18447,ESN700050,VT-JAA024,0.75,1,223.25,102,INSTALLED
UTL0005443,2025-03-03,19715,ESN700049,VT-JAA024,3.67,1,226.92,103,INSTALLED
UTL0005444,2025-03-03,19715,ESN700050,VT-JAA024,3.67,1,226.92,103,INSTALLED
UTL0005445,2025-03-03,7569,ESN700051,VT-JAA025,0.92,1,254.67,123,INSTALLED
UTL0005446,2025-03-03,7569,ESN700052,VT-JAA025,0.92,1,254.67,123,INSTALLED
UTL0005447,2025-03-03,5000,ESN700053,VT-JAA026,2.5,1,264.42,120,INSTALLED
UTL0005448,2025-03-03,5000,ESN700054,VT-JAA026,2.5,1,264.42,120,INSTALLED
UTL0005449,2025-03-03,10459,ESN700053,VT-JAA026,1.5,1,265.92,121,INSTALLED
UTL0005450,2025-03-03,10459,ESN700054,VT-JAA026,1.5,1,265.92,121,INSTALLED
UTL0005451,2025-03-03,14358,ESN700053,VT-JAA026,0.83,1,266.75,122,INSTALLED
UTL0005452,2025-03-03,14358,ESN700054,VT-JAA026,0.83,1,266.75,122,INSTALLED
UTL0005453,2025-03-03,21559,ESN700053,VT-JAA026,0.92,1,267.67,123,INSTALLED
UTL0005454,2025-03-03,21559,ESN700054,VT-JAA026,0.92,1,267.67,123,INSTALLED
UTL0005455,2025-03-03,18667,ESN700055,VT-JAA027,1.0,1,233.17,115,INSTALLED
UTL0005456,2025-03-03,18667,ESN700056,VT-JAA027,1.0,1,233.17,115,INSTALLED
UTL0005457,2025-03-03,3616,ESN700059,VT-JAA030,3.0,1,225.83,102,INSTALLED
UTL0005458,2025-03-03,3616,ESN700060,VT-JAA030,3.0,1,225.83,102,INSTALLED
UTL0005459,2025-03-03,23116,ESN700059,VT-JAA030,1.5,1,227.33,103,INSTALLED
UTL0005460,2025-03-03,23116,ESN700060,VT-JAA030,1.5,1,227.33,103,INSTALLED
UTL0005461,2025-03-04,1175,ESN700001,VT-JAA001,4.0,1,252.33,123,INSTALLED
UTL0005462,2025-03-04,1175,ESN700002,VT-JAA001,4.0,1,252.33,123,INSTALLED
UTL0005463,2025-03-04,12410,ESN700003,VT-JAA002,1.25,1,284.25,121,INSTALLED
UTL0005464,2025-03-04,12410,ESN700005,VT-JAA002,1.25,1,284.25,121,INSTALLED
UTL0005465,2025-03-04,14972,ESN700003,VT-JAA002,1.5,1,285.75,122,INSTALLED
UTL0005466,2025-03-04,14972,ESN700005,VT-JAA002,1.5,1,285.75,122,INSTALLED
UTL0005467,2025-03-04,5402,ESN700006,VT-JAA003,1.25,1,253.0,115,INSTALLED
UTL0005468,2025-03-04,5402,ESN700008,VT-JAA003,1.25,1,253.0,115,INSTALLED
UTL0005469,2025-03-04,9451,ESN700006,VT-JAA003,1.92,1,254.92,116,INSTALLED
UTL0005470,2025-03-04,9451,ESN700008,VT-JAA003,1.92,1,254.92,116,INSTALLED
UTL0005471,2025-03-04,15951,ESN700006,VT-JAA003,2.17,1,257.08,117,INSTALLED
UTL0005472,2025-03-04,15951,ESN700008,VT-JAA003,2.17,1,257.08,117,INSTALLED
UTL0005473,2025-03-04,18532,ESN700010,VT-JAA004,4.25,1,240.83,112,INSTALLED
UTL0005474,2025-03-04,18532,ESN700011,VT-JAA004,4.25,1,240.83,112,INSTALLED
UTL0005475,2025-03-04,22856,ESN700010,VT-JAA004,0.75,1,241.58,113,INSTALLED
UTL0005476,2025-03-04,22856,ESN700011,VT-JAA004,0.75,1,241.58,113,INSTALLED
UTL0005477,2025-03-04,15466,ESN700012,VT-JAA005,3.17,1,254.92,118,INSTALLED
UTL0005478,2025-03-04,15466,ESN700013,VT-JAA005,3.17,1,254.92,118,INSTALLED
UTL0005479,2025-03-04,17264,ESN700012,VT-JAA005,2.5,1,257.42,119,INSTALLED
UTL0005480,2025-03-04,17264,ESN700013,VT-JAA005,2.5,1,257.42,119,INSTALLED
UTL0005481,2025-03-04,540,ESN700016,VT-JAA007,1.5,1,271.08,124,INSTALLED
UTL0005482,2025-03-04,540,ESN700018,VT-JAA007,1.5,1,271.08,124,INSTALLED
UTL0005483,2025-03-04,4941,ESN700016,VT-JAA007,0.83,1,271.92,125,INSTALLED
UTL0005484,2025-03-04,4941,ESN700018,VT-JAA007,0.83,1,271.92,125,INSTALLED
UTL0005485,2025-03-04,7118,ESN700016,VT-JAA007,1.58,1,273.5,126,INSTALLED
UTL0005486,2025-03-04,7118,ESN700018,VT-JAA007,1.58,1,273.5,126,INSTALLED
UTL0005487,2025-03-04,17005,ESN700021,VT-JAA009,3.67,1,239.5,113,INSTALLED
UTL0005488,2025-03-04,17005,ESN700022,VT-JAA009,3.67,1,239.5,113,INSTALLED
UTL0005489,2025-03-04,12644,ESN700024,VT-JAA010,1.0,1,241.33,120,INSTALLED
UTL0005490,2025-03-04,12644,ESN700025,VT-JAA010,1.0,1,241.33,120,INSTALLED
UTL0005491,2025-03-04,12650,ESN700024,VT-JAA010,2.42,1,243.75,121,INSTALLED
UTL0005492,2025-03-04,12650,ESN700025,VT-JAA010,2.42,1,243.75,121,INSTALLED
UTL0005493,2025-03-04,10514,ESN700026,VT-JAA011,2.5,1,182.83,95,INSTALLED
UTL0005494,2025-03-04,10514,ESN700027,VT-JAA011,2.5,1,182.83,95,INSTALLED
UTL0005495,2025-03-04,9616,ESN700028,VT-JAA013,2.67,1,260.75,116,INSTALLED
UTL0005496,2025-03-04,9616,ESN700029,VT-JAA013,2.67,1,260.75,116,INSTALLED
UTL0005497,2025-03-04,14579,ESN700030,VT-JAA014,2.5,1,240.42,116,INSTALLED
UTL0005498,2025-03-04,14579,ESN700031,VT-JAA014,2.5,1,240.42,116,INSTALLED
UTL0005499,2025-03-04,23441,ESN700030,VT-JAA014,0.83,1,241.25,117,INSTALLED
UTL0005500,2025-03-04,23441,ESN700031,VT-JAA014,0.83,1,241.25,117,INSTALLED
UTL0005501,2025-03-04,21412,ESN700038,VT-JAA018,1.0,1,261.92,123,INSTALLED
UTL0005502,2025-03-04,21412,ESN700040,VT-JAA018,1.0,1,261.92,123,INSTALLED
UTL0005503,2025-03-04,1531,ESN700043,VT-JAA021,2.5,1,212.75,114,INSTALLED
UTL0005504,2025-03-04,1531,ESN700044,VT-JAA021,2.5,1,212.75,114,INSTALLED
UTL0005505,2025-03-04,2071,ESN700043,VT-JAA021,4.17,1,216.92,115,INSTALLED
UTL0005506,2025-03-04,2071,ESN700044,VT-JAA021,4.17,1,216.92,115,INSTALLED
UTL0005507,2025-03-04,2749,ESN700043,VT-JAA021,4.0,1,220.92,116,INSTALLED
UTL0005508,2025-03-04,2749,ESN700044,VT-JAA021,4.0,1,220.92,116,INSTALLED
UTL0005509,2025-03-04,17580,ESN700043,VT-JAA021,0.75,1,221.67,117,INSTALLED
UTL0005510,2025-03-04,17580,ESN700044,VT-JAA021,0.75,1,221.67,117,INSTALLED
