inventory_id,component_serial_number,component_id,component_name,engine_serial_number,manufacture_date,installation_date,position,installation_type,status
INV0000706,CSN900706,CMP040,Ignition Exciter,ESN700014,2022-07-07,2023-03-04,CENTER,NEW,ACTIVE
INV0000707,CSN900707,CMP041,Igniter Plug A,ESN700014,2022-07-23,2023-05-26,A,NEW,ACTIVE
INV0000708,CSN900708,CMP042,Igniter Plug B,ESN700014,2021-02-12,2023-05-23,B,NEW,ACTIVE
INV0000709,CSN900709,CMP043,Variable Bleed Valve (VBV),ESN700014,2021-03-22,2023-02-20,CENTER,NEW,ACTIVE
INV0000710,CSN900710,CMP044,VBV Actuator,ESN700014,2021-10-17,2022-12-31,CENTER,NEW,ACTIVE
INV0000711,CSN900711,CMP045,High Stage Bleed Valve,ESN700014,2022-02-08,2023-01-05,CENTER,NEW,ACTIVE
INV0000712,CSN900712,CMP046,Start Valve,ESN700014,2021-01-17,2023-03-23,CENTER,NEW,ACTIVE
INV0000713,CSN900713,CMP047,Exhaust Nozzle,ESN700014,2022-03-26,2023-05-26,CENTER,NEW,ACTIVE
INV0000714,CSN900714,CMP048,Exhaust Mixer,ESN700014,2021-09-19,2023-05-04,CENTER,NEW,ACTIVE
INV0000715,CSN900715,CMP049,Oil Pump,ESN700014,2021-07-01,2023-02-12,CENTER,NEW,ACTIVE
INV0000716,CSN900716,CMP050,Scavenge Pump,ESN700014,2022-11-30,2023-05-04,CENTER,NEW,ACTIVE
INV0000717,CSN900717,CMP051,Oil Filter,ESN700014,2022-09-24,2023-04-29,CENTER,NEW,ACTIVE
INV0000718,CSN900718,CMP052,Oil Pressure Transmitter,ESN700014,2022-03-13,2023-04-16,CENTER,NEW,ACTIVE
INV0000719,CSN900719,CMP053,Oil Temperature Sensor,ESN700014,2021-09-14,2023-04-16,CENTER,NEW,ACTIVE
INV0000720,CSN900720,CMP054,EGT Thermocouple Harness,ESN700014,2021-04-15,2023-03-21,CENTER,NEW,ACTIVE
INV0000721,CSN900721,CMP055,N1 Speed Sensor,ESN700014,2021-08-06,2023-05-12,CENTER,NEW,ACTIVE
INV0000722,CSN900722,CMP056,N2 Speed Sensor,ESN700014,2022-07-28,2023-05-11,CENTER,NEW,ACTIVE
INV0000723,CSN900723,CMP057,Vibration Sensor,ESN700014,2022-02-12,2023-01-01,CENTER,NEW,ACTIVE
INV0000724,CSN900724,CMP058,Chip Detector,ESN700014,2022-01-29,2023-04-17,CENTER,NEW,ACTIVE
INV0000725,CSN900725,CMP059,Accessory Gearbox,ESN700014,2022-10-30,2023-04-28,CENTER,NEW,ACTIVE
INV0000726,CSN900726,CMP060,Starter,ESN700014,2022-07-07,2023-03-03,CENTER,NEW,ACTIVE
INV0000727,CSN900727,CMP061,Integrated Drive Generator (IDG) Drive Pad,ESN700014,2022-12-21,2023-03-30,CENTER,NEW,ACTIVE
INV0000728,CSN900728,CMP062,Hydraulic Pump Drive Pad,ESN700014,2021-09-18,2023-06-05,CENTER,NEW,ACTIVE
INV0000729,CSN900729,CMP001,Fan Disk,ESN700015,2022-02-03,2023-02-09,CENTER,NEW,ACTIVE
INV0000730,CSN900730,CMP002,Fan Shaft,ESN700015,2021-06-16,2023-02-05,CENTER,NEW,ACTIVE
INV0000731,CSN900731,CMP005,Fan Case,ESN700015,2021-04-04,2023-04-10,CENTER,NEW,ACTIVE
INV0000732,CSN900732,CMP006,Spinner Cone,ESN700015,2022-05-16,2023-02-03,CENTER,NEW,ACTIVE
INV0000733,CSN900733,CMP007,Booster Rotor,ESN700015,2021-10-13,2023-05-09,CENTER,NEW,ACTIVE
INV0000734,CSN900734,CMP009,Booster Stator Assembly,ESN700015,2022-09-05,2023-04-01,CENTER,NEW,ACTIVE
INV0000735,CSN900735,CMP010,Booster Case,ESN700015,2021-11-30,2023-03-27,CENTER,NEW,ACTIVE
INV0000736,CSN900736,CMP011,HPC Stage 1 Disk,ESN700015,2022-04-12,2023-04-10,STAGE1,NEW,ACTIVE
INV0000737,CSN900737,CMP012,HPC Stage 2 Disk,ESN700015,2022-07-25,2023-03-04,STAGE2,NEW,ACTIVE
INV0000738,CSN900738,CMP013,HPC Stage 3 Disk,ESN700015,2022-05-02,2023-06-17,STAGE3,NEW,ACTIVE
INV0000739,CSN900739,CMP014,HPC Stage 4 Disk,ESN700015,2021-11-04,2023-01-16,STAGE4,NEW,ACTIVE
INV0000740,CSN900740,CMP015,HPC Stage 5 Disk,ESN700015,2022-02-01,2023-03-13,STAGE5,NEW,ACTIVE
INV0000741,CSN900741,CMP016,HPC Rotor Shaft,ESN700015,2021-08-31,2023-03-08,CENTER,NEW,ACTIVE
INV0000742,CSN900742,CMP018,Variable Stator Vane Assembly,ESN700015,2021-08-07,2023-06-21,CENTER,NEW,ACTIVE
INV0000743,CSN900743,CMP019,HPC Case,ESN700015,2021-10-25,2023-02-25,CENTER,NEW,ACTIVE
INV0000744,CSN900744,CMP020,Combustor Liner,ESN700015,2022-05-25,2023-05-20,CENTER,NEW,ACTIVE
INV0000745,CSN900745,CMP022,Dome Assembly,ESN700015,2022-08-19,2023-05-22,CENTER,NEW,ACTIVE
INV0000746,CSN900746,CMP024,HPT Stage 1 Disk,ESN700015,2022-02-19,2023-06-01,STAGE1,NEW,ACTIVE
INV0000747,CSN900747,CMP025,HPT Stage 2 Disk,ESN700015,2022-06-06,2023-01-30,STAGE2,NEW,ACTIVE
INV0000748,CSN900748,CMP028,HPT Shroud,ESN700015,2021-03-14,2023-06-01,CENTER,NEW,ACTIVE
INV0000749,CSN900749,CMP029,LPT Shaft,ESN700015,2021-05-09,2023-03-16,CENTER,NEW,ACTIVE
INV0000750,CSN900750,CMP030,LPT Stage 1 Disk,ESN700015,2021-04-12,2023-05-20,STAGE1,NEW,ACTIVE
INV0000751,CSN900751,CMP031,LPT Stage 2 Disk,ESN700015,2022-04-07,2023-03-28,STAGE2,NEW,ACTIVE
INV0000752,CSN900752,CMP034,Turbine Rear Frame,ESN700015,2021-06-03,2023-05-09,CENTER,NEW,ACTIVE
INV0000753,CSN900753,CMP035,Fuel Pump,ESN700015,2021-07-11,2023-02-18,CENTER,NEW,ACTIVE
INV0000754,CSN900754,CMP036,Hydromechanical Unit (HMU),ESN700015,2022-08-26,2023-06-17,CENTER,NEW,ACTIVE
INV0000755,CSN900755,CMP037,Fuel Filter,ESN700015,2021-01-24,2023-02-27,CENTER,NEW,ACTIVE
INV0000756,CSN900756,CMP038,Fuel Shutoff Valve,ESN700015,2021-02-06,2023-03-15,CENTER,NEW,ACTIVE
INV0000757,CSN900757,CMP039,Fuel Manifold,ESN700015,2022-12-21,2023-03-17,CENTER,NEW,ACTIVE
INV0000758,CSN900758,CMP040,Ignition Exciter,ESN700015,2022-12-20,2023-02-04,CENTER,NEW,ACTIVE
INV0000759,CSN900759,CMP041,Igniter Plug A,ESN700015,2021-07-20,2023-04-01,A,NEW,ACTIVE
INV0000760,CSN900760,CMP042,Igniter Plug B,ESN700015,2021-05-18,2023-06-18,B,NEW,ACTIVE
INV0000761,CSN900761,CMP043,Variable Bleed Valve (VBV),ESN700015,2022-04-05,2023-03-25,CENTER,NEW,ACTIVE
INV0000762,CSN900762,CMP044,VBV Actuator,ESN700015,2021-01-17,2023-02-27,CENTER,NEW,ACTIVE
INV0000763,CSN900763,CMP045,High Stage Bleed Valve,ESN700015,2021-07-17,2023-01-03,CENTER,NEW,ACTIVE
INV0000764,CSN900764,CMP046,Start Valve,ESN700015,2022-07-03,2023-03-30,CENTER,NEW,ACTIVE
INV0000765,CSN900765,CMP047,Exhaust Nozzle,ESN700015,2022-02-16,2023-02-09,CENTER,NEW,ACTIVE
INV0000766,CSN900766,CMP048,Exhaust Mixer,ESN700015,2022-08-07,2023-05-02,CENTER,NEW,ACTIVE
INV0000767,CSN900767,CMP049,Oil Pump,ESN700015,2021-09-03,2023-06-02,CENTER,NEW,ACTIVE
INV0000768,CSN900768,CMP050,Scavenge Pump,ESN700015,2020-12-31,2023-05-29,CENTER,NEW,ACTIVE
INV0000769,CSN900769,CMP051,Oil Filter,ESN700015,2021-02-21,2023-05-18,CENTER,NEW,ACTIVE
INV0000770,CSN900770,CMP052,Oil Pressure Transmitter,ESN700015,2021-07-03,2023-02-28,CENTER,NEW,ACTIVE
INV0000771,CSN900771,CMP053,Oil Temperature Sensor,ESN700015,2022-08-30,2023-06-01,CENTER,NEW,ACTIVE
INV0000772,CSN900772,CMP054,EGT Thermocouple Harness,ESN700015,2022-04-08,2023-03-25,CENTER,NEW,ACTIVE
INV0000773,CSN900773,CMP055,N1 Speed Sensor,ESN700015,2022-09-29,2023-02-01,CENTER,NEW,ACTIVE
INV0000774,CSN900774,CMP056,N2 Speed Sensor,ESN700015,2021-10-26,2023-06-14,CENTER,NEW,ACTIVE
INV0000775,CSN900775,CMP057,Vibration Sensor,ESN700015,2022-05-07,2023-04-11,CENTER,NEW,ACTIVE
INV0000776,CSN900776,CMP058,Chip Detector,ESN700015,2021-05-17,2022-12-31,CENTER,NEW,ACTIVE
INV0000777,CSN900777,CMP059,Accessory Gearbox,ESN700015,2021-10-16,2023-05-26,CENTER,NEW,ACTIVE
INV0000778,CSN900778,CMP060,Starter,ESN700015,2022-08-28,2023-01-18,CENTER,NEW,ACTIVE
INV0000779,CSN900779,CMP061,Integrated Drive Generator (IDG) Drive Pad,ESN700015,2022-10-22,2023-04-01,CENTER,NEW,ACTIVE
INV0000780,CSN900780,CMP062,Hydraulic Pump Drive Pad,ESN700015,2022-10-04,2023-06-08,CENTER,NEW,ACTIVE
INV0000781,CSN900781,CMP001,Fan Disk,ESN700016,2021-04-14,2023-06-22,CENTER,NEW,ACTIVE
INV0000782,CSN900782,CMP002,Fan Shaft,ESN700016,2021-04-20,2023-06-05,CENTER,NEW,ACTIVE
INV0000783,CSN900783,CMP005,Fan Case,ESN700016,2021-02-17,2023-02-07,CENTER,NEW,ACTIVE
INV0000784,CSN900784,CMP006,Spinner Cone,ESN700016,2022-02-23,2023-06-28,CENTER,NEW,ACTIVE
INV0000785,CSN900785,CMP007,Booster Rotor,ESN700016,2022-02-23,2023-03-14,CENTER,NEW,ACTIVE
INV0000786,CSN900786,CMP009,Booster Stator Assembly,ESN700016,2021-09-01,2023-05-13,CENTER,NEW,ACTIVE
INV0000787,CSN900787,CMP010,Booster Case,ESN700016,2022-02-11,2023-03-08,CENTER,NEW,ACTIVE
INV0000788,CSN900788,CMP011,HPC Stage 1 Disk,ESN700016,2022-11-25,2023-04-05,STAGE1,NEW,ACTIVE
INV0000789,CSN900789,CMP012,HPC Stage 2 Disk,ESN700016,2021-02-27,2023-01-03,STAGE2,NEW,ACTIVE
INV0000790,CSN900790,CMP013,HPC Stage 3 Disk,ESN700016,2022-12-04,2023-04-06,STAGE3,NEW,ACTIVE
INV0000791,CSN900791,CMP014,HPC Stage 4 Disk,ESN700016,2022-06-22,2023-03-16,STAGE4,NEW,ACTIVE
INV0000792,CSN900792,CMP015,HPC Stage 5 Disk,ESN700016,2022-06-10,2023-06-04,STAGE5,NEW,ACTIVE
INV0000793,CSN900793,CMP016,HPC Rotor Shaft,ESN700016,2022-03-23,2023-01-28,CENTER,NEW,ACTIVE
INV0000794,CSN900794,CMP018,Variable Stator Vane Assembly,ESN700016,2021-02-20,2023-05-19,CENTER,NEW,ACTIVE
INV0000795,CSN900795,CMP019,HPC Case,ESN700016,2021-07-16,2023-05-10,CENTER,NEW,ACTIVE
INV0000796,CSN900796,CMP020,Combustor Liner,ESN700016,2021-09-24,2023-01-10,CENTER,NEW,ACTIVE
INV0000797,CSN900797,CMP022,Dome Assembly,ESN700016,2022-07-25,2023-03-14,CENTER,NEW,ACTIVE
INV0000798,CSN900798,CMP024,HPT Stage 1 Disk,ESN700016,2022-02-08,2023-01-13,STAGE1,NEW,ACTIVE
INV0000799,CSN900799,CMP025,HPT Stage 2 Disk,ESN700016,2022-12-17,2023-05-24,STAGE2,NEW,ACTIVE
INV0000800,CSN900800,CMP028,HPT Shroud,ESN700016,2022-07-01,2023-02-24,CENTER,NEW,ACTIVE
INV0000801,CSN900801,CMP029,LPT Shaft,ESN700016,2021-11-24,2023-02-09,CENTER,NEW,ACTIVE
INV0000802,CSN900802,CMP030,LPT Stage 1 Disk,ESN700016,2021-09-01,2023-04-07,STAGE1,NEW,ACTIVE
INV0000803,CSN900803,CMP031,LPT Stage 2 Disk,ESN700016,2022-12-06,2023-02-27,STAGE2,NEW,ACTIVE
INV0000804,CSN900804,CMP034,Turbine Rear Frame,ESN700016,2021-12-23,2023-03-19,CENTER,NEW,ACTIVE
INV0000805,CSN900805,CMP035,Fuel Pump,ESN700016,2021-02-10,2023-03-09,CENTER,NEW,ACTIVE
INV0000806,CSN900806,CMP036,Hydromechanical Unit (HMU),ESN700016,2022-10-21,2023-05-06,CENTER,NEW,ACTIVE
INV0000807,CSN900807,CMP037,Fuel Filter,ESN700016,2022-10-04,2023-03-06,CENTER,NEW,ACTIVE
INV0000808,CSN900808,CMP038,Fuel Shutoff Valve,ESN700016,2021-12-16,2023-01-14,CENTER,NEW,ACTIVE
INV0000809,CSN900809,CMP039,Fuel Manifold,ESN700016,2021-12-12,2023-02-28,CENTER,NEW,ACTIVE
INV0000810,CSN900810,CMP040,Ignition Exciter,ESN700016,2022-02-17,2023-04-22,CENTER,NEW,ACTIVE
INV0000811,CSN900811,CMP041,Igniter Plug A,ESN700016,2022-09-14,2023-02-24,A,NEW,ACTIVE
INV0000812,CSN900812,CMP042,Igniter Plug B,ESN700016,2022-09-21,2023-05-12,B,NEW,ACTIVE
INV0000813,CSN900813,CMP043,Variable Bleed Valve (VBV),ESN700016,2022-07-27,2023-02-15,CENTER,NEW,ACTIVE
INV0000814,CSN900814,CMP044,VBV Actuator,ESN700016,2021-10-14,2023-02-05,CENTER,NEW,ACTIVE
INV0000815,CSN900815,CMP045,High Stage Bleed Valve,ESN700016,2022-09-28,2023-01-29,CENTER,NEW,ACTIVE
INV0000816,CSN900816,CMP046,Start Valve,ESN700016,2022-06-28,2023-04-14,CENTER,NEW,ACTIVE
INV0000817,CSN900817,CMP047,Exhaust Nozzle,ESN700016,2022-07-29,2023-02-24,CENTER,NEW,ACTIVE
INV0000818,CSN900818,CMP048,Exhaust Mixer,ESN700016,2022-01-22,2023-05-16,CENTER,NEW,ACTIVE
INV0000819,CSN900819,CMP049,Oil Pump,ESN700016,2021-06-11,2023-06-22,CENTER,NEW,ACTIVE
INV0000820,CSN900820,CMP050,Scavenge Pump,ESN700016,2022-12-19,2023-02-23,CENTER,NEW,ACTIVE
INV0000821,CSN900821,CMP051,Oil Filter,ESN700016,2022-10-21,2023-01-16,CENTER,NEW,ACTIVE
INV0000822,CSN900822,CMP052,Oil Pressure Transmitter,ESN700016,2022-05-27,2023-06-23,CENTER,NEW,ACTIVE
INV0000823,CSN900823,CMP053,Oil Temperature Sensor,ESN700016,2021-02-12,2023-05-30,CENTER,NEW,ACTIVE
INV0000824,CSN900824,CMP054,EGT Thermocouple Harness,ESN700016,2021-08-31,2023-04-12,CENTER,NEW,ACTIVE
INV0000825,CSN900825,CMP055,N1 Speed Sensor,ESN700016,2022-12-03,2023-03-12,CENTER,NEW,ACTIVE
INV0000826,CSN900826,CMP056,N2 Speed Sensor,ESN700016,2021-09-16,2023-06-20,CENTER,NEW,ACTIVE
INV0000827,CSN900827,CMP057,Vibration Sensor,ESN700016,2022-02-24,2023-04-01,CENTER,NEW,ACTIVE
INV0000828,CSN900828,CMP058,Chip Detector,ESN700016,2022-08-24,2023-03-01,CENTER,NEW,ACTIVE
INV0000829,CSN900829,CMP059,Accessory Gearbox,ESN700016,2022-03-14,2023-03-24,CENTER,NEW,ACTIVE
INV0000830,CSN900830,CMP060,Starter,ESN700016,2022-04-15,2023-06-07,CENTER,NEW,ACTIVE
INV0000831,CSN900831,CMP061,Integrated Drive Generator (IDG) Drive Pad,ESN700016,2021-06-08,2023-03-05,CENTER,NEW,ACTIVE
INV0000832,CSN900832,CMP062,Hydraulic Pump Drive Pad,ESN700016,2021-02-16,2023-02-07,CENTER,NEW,ACTIVE
INV0000833,CSN900833,CMP001,Fan Disk,ESN700017,2021-10-29,2023-03-27,CENTER,NEW,ACTIVE
INV0000834,CSN900834,CMP002,Fan Shaft,ESN700017,2022-10-09,2023-04-24,CENTER,NEW,ACTIVE
INV0000835,CSN900835,CMP005,Fan Case,ESN700017,2021-07-23,2023-02-24,CENTER,NEW,ACTIVE
INV0000836,CSN900836,CMP006,Spinner Cone,ESN700017,2022-03-28,2023-06-15,CENTER,NEW,ACTIVE
INV0000837,CSN900837,CMP007,Booster Rotor,ESN700017,2022-01-15,2023-01-21,CENTER,NEW,ACTIVE
INV0000838,CSN900838,CMP009,Booster Stator Assembly,ESN700017,2022-08-28,2023-02-15,CENTER,NEW,ACTIVE
INV0000839,CSN900839,CMP010,Booster Case,ESN700017,2022-07-14,2023-02-09,CENTER,NEW,ACTIVE
INV0000840,CSN900840,CMP011,HPC Stage 1 Disk,ESN700017,2022-12-09,2023-06-10,STAGE1,NEW,ACTIVE
INV0000841,CSN900841,CMP012,HPC Stage 2 Disk,ESN700017,2022-09-27,2023-01-24,STAGE2,NEW,ACTIVE
INV0000842,CSN900842,CMP013,HPC Stage 3 Disk,ESN700017,2021-03-10,2023-03-21,STAGE3,NEW,ACTIVE
INV0000843,CSN900843,CMP014,HPC Stage 4 Disk,ESN700017,2021-09-29,2023-05-02,STAGE4,NEW,ACTIVE
INV0000844,CSN900844,CMP015,HPC Stage 5 Disk,ESN700017,2022-06-04,2023-05-20,STAGE5,NEW,ACTIVE
INV0000845,CSN900845,CMP016,HPC Rotor Shaft,ESN700017,2022-08-15,2023-03-09,CENTER,NEW,ACTIVE
INV0000846,CSN900846,CMP018,Variable Stator Vane Assembly,ESN700017,2021-06-04,2023-02-12,CENTER,NEW,ACTIVE
INV0000847,CSN900847,CMP019,HPC Case,ESN700017,2021-11-06,2023-04-14,CENTER,NEW,ACTIVE
INV0000848,CSN900848,CMP020,Combustor Liner,ESN700017,2022-07-16,2023-01-01,CENTER,NEW,ACTIVE
INV0000849,CSN900849,CMP022,Dome Assembly,ESN700017,2021-07-25,2023-01-19,CENTER,NEW,ACTIVE
INV0000850,CSN900850,CMP024,HPT Stage 1 Disk,ESN700017,2021-08-03,2023-03-03,STAGE1,NEW,ACTIVE
INV0000851,CSN900851,CMP025,HPT Stage 2 Disk,ESN700017,2021-02-13,2023-04-01,STAGE2,NEW,ACTIVE
INV0000852,CSN900852,CMP028,HPT Shroud,ESN700017,2022-06-11,2023-05-12,CENTER,NEW,ACTIVE
INV0000853,CSN900853,CMP029,LPT Shaft,ESN700017,2022-12-30,2023-04-22,CENTER,NEW,ACTIVE
INV0000854,CSN900854,CMP030,LPT Stage 1 Disk,ESN700017,2021-10-04,2023-01-18,STAGE1,NEW,ACTIVE
INV0000855,CSN900855,CMP031,LPT Stage 2 Disk,ESN700017,2022-02-19,2023-06-05,STAGE2,NEW,ACTIVE
INV0000856,CSN900856,CMP034,Turbine Rear Frame,ESN700017,2022-06-06,2023-03-15,CENTER,NEW,ACTIVE
INV0000857,CSN900857,CMP035,Fuel Pump,ESN700017,2021-08-03,2023-04-15,CENTER,NEW,ACTIVE
INV0000858,CSN900858,CMP036,Hydromechanical Unit (HMU),ESN700017,2022-11-22,2023-02-10,CENTER,NEW,ACTIVE
INV0000859,CSN900859,CMP037,Fuel Filter,ESN700017,2022-08-31,2023-06-05,CENTER,NEW,ACTIVE
INV0000860,CSN900860,CMP038,Fuel Shutoff Valve,ESN700017,2021-01-19,2023-01-28,CENTER,NEW,ACTIVE
INV0000861,CSN900861,CMP039,Fuel Manifold,ESN700017,2022-08-23,2023-01-03,CENTER,NEW,ACTIVE
INV0000862,CSN900862,CMP040,Ignition Exciter,ESN700017,2021-01-21,2023-02-27,CENTER,NEW,ACTIVE
INV0000863,CSN900863,CMP041,Igniter Plug A,ESN700017,2022-03-07,2023-04-09,A,NEW,ACTIVE
INV0000864,CSN900864,CMP042,Igniter Plug B,ESN700017,2022-06-12,2023-01-18,B,NEW,ACTIVE
INV0000865,CSN900865,CMP043,Variable Bleed Valve (VBV),ESN700017,2022-12-24,2023-02-21,CENTER,NEW,ACTIVE
INV0000866,CSN900866,CMP044,VBV Actuator,ESN700017,2021-01-05,2023-04-17,CENTER,NEW,ACTIVE
INV0000867,CSN900867,CMP045,High Stage Bleed Valve,ESN700017,2021-07-22,2023-05-17,CENTER,NEW,ACTIVE
INV0000868,CSN900868,CMP046,Start Valve,ESN700017,2022-04-29,2023-02-11,CENTER,NEW,ACTIVE
INV0000869,CSN900869,CMP047,Exhaust Nozzle,ESN700017,2022-10-02,2023-03-15,CENTER,NEW,ACTIVE
INV0000870,CSN900870,CMP048,Exhaust Mixer,ESN700017,2021-02-10,2022-12-30,CENTER,NEW,ACTIVE
INV0000871,CSN900871,CMP049,Oil Pump,ESN700017,2022-06-13,2023-03-14,CENTER,NEW,ACTIVE
INV0000872,CSN900872,CMP050,Scavenge Pump,ESN700017,2021-08-10,2023-02-04,CENTER,NEW,ACTIVE
INV0000873,CSN900873,CMP051,Oil Filter,ESN700017,2022-04-13,2023-03-23,CENTER,NEW,ACTIVE
INV0000874,CSN900874,CMP052,Oil Pressure Transmitter,ESN700017,2022-02-22,2023-01-22,CENTER,NEW,ACTIVE
INV0000875,CSN900875,CMP053,Oil Temperature Sensor,ESN700017,2021-11-20,2023-05-12,CENTER,NEW,ACTIVE
INV0000876,CSN900876,CMP054,EGT Thermocouple Harness,ESN700017,2022-09-21,2023-04-08,CENTER,NEW,ACTIVE
INV0000877,CSN900877,CMP055,N1 Speed Sensor,ESN700017,2022-11-13,2023-05-16,CENTER,NEW,ACTIVE
INV0000878,CSN900878,CMP056,N2 Speed Sensor,ESN700017,2021-01-21,2023-05-01,CENTER,NEW,ACTIVE
INV0000879,CSN900879,CMP057,Vibration Sensor,ESN700017,2021-10-18,2023-04-21,CENTER,NEW,ACTIVE
INV0000880,CSN900880,CMP058,Chip Detector,ESN700017,2022-10-19,2023-05-20,CENTER,NEW,ACTIVE
INV0000881,CSN900881,CMP059,Accessory Gearbox,ESN700017,2021-07-04,2023-03-13,CENTER,NEW,ACTIVE
INV0000882,CSN900882,CMP060,Starter,ESN700017,2021-07-18,2023-03-18,CENTER,NEW,ACTIVE
INV0000883,CSN900883,CMP061,Integrated Drive Generator (IDG) Drive Pad,ESN700017,2022-08-17,2023-05-08,CENTER,NEW,ACTIVE
INV0000884,CSN900884,CMP062,Hydraulic Pump Drive Pad,ESN700017,2021-03-12,2023-06-13,CENTER,NEW,ACTIVE
INV0000885,CSN900885,CMP001,Fan Disk,ESN700018,2021-07-30,2023-01-10,CENTER,NEW,ACTIVE
INV0000886,CSN900886,CMP002,Fan Shaft,ESN700018,2021-04-28,2023-01-09,CENTER,NEW,ACTIVE
INV0000887,CSN900887,CMP005,Fan Case,ESN700018,2022-04-22,2023-04-04,CENTER,NEW,ACTIVE
INV0000888,CSN900888,CMP006,Spinner Cone,ESN700018,2022-10-22,2023-02-17,CENTER,NEW,ACTIVE
INV0000889,CSN900889,CMP007,Booster Rotor,ESN700018,2021-01-28,2023-05-14,CENTER,NEW,ACTIVE
INV0000890,CSN900890,CMP009,Booster Stator Assembly,ESN700018,2021-07-15,2023-02-12,CENTER,NEW,ACTIVE
INV0000891,CSN900891,CMP010,Booster Case,ESN700018,2022-08-14,2023-01-16,CENTER,NEW,ACTIVE
INV0000892,CSN900892,CMP011,HPC Stage 1 Disk,ESN700018,2021-04-27,2023-04-09,STAGE1,NEW,ACTIVE
INV0000893,CSN900893,CMP012,HPC Stage 2 Disk,ESN700018,2021-11-13,2023-04-30,STAGE2,NEW,ACTIVE
INV0000894,CSN900894,CMP013,HPC Stage 3 Disk,ESN700018,2022-06-05,2023-05-06,STAGE3,NEW,ACTIVE
INV0000895,CSN900895,CMP014,HPC Stage 4 Disk,ESN700018,2021-01-12,2023-02-17,STAGE4,NEW,ACTIVE
INV0000896,CSN900896,CMP015,HPC Stage 5 Disk,ESN700018,2021-03-24,2023-01-19,STAGE5,NEW,ACTIVE
INV0000897,CSN900897,CMP016,HPC Rotor Shaft,ESN700018,2022-08-02,2023-02-15,CENTER,NEW,ACTIVE
INV0000898,CSN900898,CMP018,Variable Stator Vane Assembly,ESN700018,2021-01-09,2023-05-19,CENTER,NEW,ACTIVE
INV0000899,CSN900899,CMP019,HPC Case,ESN700018,2022-12-19,2023-04-10,CENTER,NEW,ACTIVE
INV0000900,CSN900900,CMP020,Combustor Liner,ESN700018,2022-05-06,2023-03-04,CENTER,NEW,ACTIVE
INV0000901,CSN900901,CMP022,Dome Assembly,ESN700018,2022-06-04,2023-02-14,CENTER,NEW,ACTIVE
INV0000902,CSN900902,CMP024,HPT Stage 1 Disk,ESN700018,2021-01-24,2023-05-10,STAGE1,NEW,ACTIVE
INV0000903,CSN900903,CMP025,HPT Stage 2 Disk,ESN700018,2022-06-10,2023-03-29,STAGE2,NEW,ACTIVE
INV0000904,CSN900904,CMP028,HPT Shroud,ESN700018,2021-07-12,2023-04-20,CENTER,NEW,ACTIVE
INV0000905,CSN900905,CMP029,LPT Shaft,ESN700018,2022-02-09,2023-02-26,CENTER,NEW,ACTIVE
INV0000906,CSN900906,CMP030,LPT Stage 1 Disk,ESN700018,2022-11-18,2023-05-02,STAGE1,NEW,ACTIVE
INV0000907,CSN900907,CMP031,LPT Stage 2 Disk,ESN700018,2022-11-26,2023-05-06,STAGE2,NEW,ACTIVE
INV0000908,CSN900908,CMP034,Turbine Rear Frame,ESN700018,2021-02-10,2023-06-01,CENTER,NEW,ACTIVE
INV0000909,CSN900909,CMP035,Fuel Pump,ESN700018,2022-12-18,2023-03-03,CENTER,NEW,ACTIVE
INV0000910,CSN900910,CMP036,Hydromechanical Unit (HMU),ESN700018,2022-02-09,2023-04-10,CENTER,NEW,ACTIVE
INV0000911,CSN900911,CMP037,Fuel Filter,ESN700018,2022-02-13,2023-02-03,CENTER,NEW,ACTIVE
INV0000912,CSN900912,CMP038,Fuel Shutoff Valve,ESN700018,2022-01-26,2023-03-18,CENTER,NEW,ACTIVE
INV0000913,CSN900913,CMP039,Fuel Manifold,ESN700018,2022-07-13,2023-02-25,CENTER,NEW,ACTIVE
INV0000914,CSN900914,CMP040,Ignition Exciter,ESN700018,2021-05-27,2023-05-22,CENTER,NEW,ACTIVE
INV0000915,CSN900915,CMP041,Igniter Plug A,ESN700018,2021-08-26,2023-03-05,A,NEW,ACTIVE
INV0000916,CSN900916,CMP042,Igniter Plug B,ESN700018,2022-03-30,2023-02-26,B,NEW,ACTIVE
INV0000917,CSN900917,CMP043,Variable Bleed Valve (VBV),ESN700018,2022-10-15,2023-05-20,CENTER,NEW,ACTIVE
INV0000918,CSN900918,CMP044,VBV Actuator,ESN700018,2021-08-14,2022-12-31,CENTER,NEW,ACTIVE
INV0000919,CSN900919,CMP045,High Stage Bleed Valve,ESN700018,2021-07-08,2023-01-31,CENTER,NEW,ACTIVE
INV0000920,CSN900920,CMP046,Start Valve,ESN700018,2022-10-27,2023-06-14,CENTER,NEW,ACTIVE
INV0000921,CSN900921,CMP047,Exhaust Nozzle,ESN700018,2021-12-05,2023-01-11,CENTER,NEW,ACTIVE
INV0000922,CSN900922,CMP048,Exhaust Mixer,ESN700018,2021-09-23,2023-02-05,CENTER,NEW,ACTIVE
INV0000923,CSN900923,CMP049,Oil Pump,ESN700018,2022-10-12,2023-03-15,CENTER,NEW,ACTIVE
INV0000924,CSN900924,CMP050,Scavenge Pump,ESN700018,2021-02-19,2023-05-02,CENTER,NEW,ACTIVE
INV0000925,CSN900925,CMP051,Oil Filter,ESN700018,2021-01-30,2023-05-19,CENTER,NEW,ACTIVE
